Phone Number,Target,Count
an,284617708430744533643151958834527869631,1
an,284699585684793044079199471183600705995,1
an,284767425627976436694428698414739989428,1
an,284772442106606398374712684535013599185,1
an,284800375415535948439938731853006786135,1
an,284807269358579917548174843902533180918,1
an,284828623731182394456139187482937848355,2
an,28513143722530471288139272566924352964,2
an,285282808343342774334887351068547211042,1
an,285291235514121720561902085423816214358,1
an,285291976711626489446231664298723734086,1
an,285322809779851199172173229685318894398,2
an,285372677389567873968098034696054549083,1
an,28539319707965122107039307646040632273,3
an,28545477632084330258167329683355897171,1
an,285474574697882267663159427999190187020,4
an,285486461014704472334342931039628497123,2
an,285505479700197353711564918323472361054,2
an,285564628820640333585144048104430455633,2
an,285571040843966969971735378131500756595,1
an,285663430285879897256788399105053272843,1
an,285673961386298385959590691579789272234,1
an,285674632821587849444406218447672190807,1
an,285732692599067095095803153058108027593,1
an,285747669407591144713757178896320852652,1
an,285748382918479860149992200325424798650,1
an,285812450949198616585950806044296609783,1
an,285873750515587746627446875123080845732,1
an,285875577427517312663451074606848576953,1
an,285957582679304649947760788920823894666,1
an,285972092458543721347130576471286091600,3
an,286004494893998903623642587222236357712,3
an,286043144727037600447396277716717548910,2
an,286044923649226573949507150844257299599,1
an,286056070649846645980584548454400020182,1
an,286141216384230565924445549880510717906,3
an,28618912520006247329984708332193092561,1
an,286255493234724266120133895841836613356,2
an,286338680365123254530597371360428740321,2
an,286345821653436065021976479939613960218,2
an,286456521809687806569343674949553802080,2
an,286507873427486075026311598809575941954,1
an,286534380450229670917976623021418672790,1
an,286559505284286020918837129888094487448,1
an,286580986143853273700108999647334799309,1
an,286606825163491319125255257290071375646,1
an,286691972005416958719409776913466096209,1
an,286728081451990932419897608416697838801,1
an,286787801937370214095392585167816996633,1
an,286796955769495973660543877786619593058,1
an,286806632310613553080321503877019027314,1
an,286809212337840502380228922612749527446,1
an,286822098405785325823161969123040836581,1
an,286941606220946601616843600846405564291,1
an,286946727735665072910246157606601838783,1
an,286976512146616123428332900539988679284,1
an,287132750043870645443272969087775778372,2
an,287194788913071852759309499488290952826,1
an,287202089737037455379878203532488140468,1
an,287245069735242784966948910261160080650,1
an,287281540510894624204700428035817056383,1
an,287285679392384477422196444851734841563,1
an,287294471455176555389228213429717614809,2
an,28729775986267794346976953387274728718,1
an,287320210680071237071736770469736188837,1
an,287336871985534483110960340386416491550,1
an,287353920637391149805409295244071409191,2
an,28741241869937107343076473303232588006,1
an,287462007911770096955393582231499729429,1
an,287499894263423454966117089874055821584,2
an,287603978484438094837283461549155740309,2
an,287644717136040408765512926876005041285,2
an,287653808686608570857905531073925449969,1
an,287670354080496279392456370829157513102,4
an,28770017941884100871551383716676090094,1
an,287703709097737107102583429787297729364,1
an,287745706883514250082509236309292141644,2
an,287764396824258017482718421673979958942,1
an,287806116819862690130993188968971818779,1
an,287890084450186653641494659045568531097,1
an,287927007709933698912332769920190266165,1
an,287942785812734848406361247276645918422,1
an,288035961700626062012123275232650478693,1
an,288047297829297014482109150025174423426,1
an,288061808560424922898515554697385359556,1
an,288068143457765961153108720394359439956,3
an,288068208820721983255095905407528830839,1
an,28810737671945277162215806095512960802,4
an,288114936648223497682182915823063241815,2
an,288125670956069069736543756687211979116,1
an,288128074678596906090226249417141724753,1
an,288153859303506260385398431365256984698,2
an,288182653956382014859368059503416229876,1
an,288265898751200728948870273898961898640,1
an,288278533460656425512895482834594672811,1
an,288319770804479933760521110454591375835,1
an,288350803240660671272030981004677077497,1
an,288358073899734090102302971090489151070,1
an,288399374323723192016907424810220045934,2
an,288469960927295574264006121558950249389,1
an,288510249982400603335641890218378149291,1
an,288511831170433967953148449161149624682,1
an,288521271764896040982200350003832516464,1
an,288618193281539896709521403024901036233,1
an,288661469889083289362578157708361152981,1
an,28866522611754948274381748708035063694,1
an,288709175209737793614778698924448105463,1
an,288726107040594865596407181304278402882,2
an,288744377364880326572144884928158520843,2
an,288790851902960124812149997629790643023,1
an,288821835324281984875422820387242468749,1
an,288871513006618155536117414238399149259,2
an,288885814313830232728107860096256005360,1
an,288911659552202078141909900144746461104,1
an,288955219502782585844756384986382661944,1
an,288959372066127160985151721431708270671,1
an,288976367333079286959030226882747586885,2
an,289048580954518826306062463748308691103,2
an,289071801504110446122662893855934985691,1
an,28911102214047842705495050712316394809,1
an,289141994863956926226929907791804196814,1
an,289147061537934035992818810113450651500,1
an,289152609329009367726396989977985484863,1
an,289180019015485282825296926448687985384,1
an,289272454203432877316087063239172718762,1
an,289278580491341653352799845626672135536,1
an,289296059582868419124552550900278666253,1
an,289339004081123017949252176412121324307,2
an,289426073157493992491991948576342278933,1
an,289463085189813605770197821430980013540,2
an,28947961285532686123035154796788617697,2
an,289523170694302885544986590726997828082,1
an,289587863519655553207250125121894008158,1
an,289670494760884830293522696196966700019,1
an,289690492976385699623949607328209968549,1
an,289731879764605192150632235471255288752,1
an,289763124162297543301917471294481734571,1
an,289880608081622075477316492020723076435,2
an,289882531195220039104654325599947062422,2
an,290044998916689271526529687177182479163,1
an,290114250121880359550783483409755865934,1
an,290158272269061260340005385668197230981,1
an,290163596121793299679119559759456057405,1
an,290167710772819120054561851473774450281,3
an,290175720233670172502568406489722100899,1
an,290193165346610472329647164554979045511,1
an,290218357625291502952746636041123625521,1
an,290226723094221708570359263597631604487,1
an,290245301535802398914855352128586945107,2
an,290271886098131720974025037760046081764,1
an,290288298649728082518303906233007641539,1
an,290365829162026965069347110380660659027,1
an,290366664473917199090276200653095211226,1
an,290390348836288239108505164705587770548,2
an,290481838602329072415992857377289259795,1
an,290482741689913173463941981763457154588,1
an,290527415790720405091998393140827509616,2
an,290614213762716410169354175029262712601,1
an,290656305070899456294279684411310760568,1
an,290841344479298497453541771054532245715,2
an,290872651189794374224275480586185037722,1
an,290903111474319471999804849888913379749,2
an,290924025606011479103496071854566409705,1
an,290958724530708722430642040882638939034,1
an,290985556755850593625780249490364831058,3
an,291003505143161295931485719185421517176,1
an,291007275123753984523456312841106634800,1
an,291014378335445246140696860473613960,1
an,291035404487021063542717931598736387511,1
an,291041377345742663434867106674332378081,1
an,2910933981853816262432973185607863350,1
an,291258875288594218417494006903736810511,1
an,291276917887110825648059235348717068575,1
an,291285630133912372498736336915442099199,2
an,291432667336509066119975279740197972797,1
an,291437662782324954866246980444117567479,3
an,291459941116233389603708793353790538900,1
an,291556678602596816535548880970611382561,1
an,291574265469479671033747934986201162999,1
an,291576941208912372332290471763882542003,1
an,29158246624307912500491040517282979508,2
an,291595095955532522978925621612072015145,1
an,291707528266322485383645148361127431475,1
an,291716768580059313782377974461000311128,2
an,291740502584733840054729570302440477280,2
an,291769986424024684626337601419162004085,2
an,291783273013309006056618015883286278096,1
an,291791411433958439879440780434203626422,1
an,291821367649263737630308645677182688024,2
an,291833499803107419608092942184906967997,1
an,291855375689943278536770273433758159616,2
an,291859254869241322648440358985697143569,1
an,291983002332398222185951245280400406265,1
an,292059779890992068700244092350150251268,1
an,292084481739346546822479265626977633737,1
an,292094041879231339922983058310723206134,3
an,292117880019994985407536556211504231463,2
an,292240030489107313941966636884840578785,1
an,292243828438018737334335208015148634967,1
an,292253326217572331001030943716671255531,1
an,292312564391761121932905730662007761950,1
an,292321577396791467681582484290446002997,1
an,292350475660357232428497153756247173462,1
an,292415420838476412849497297099977273739,1
an,292436067241213408767753635423292302551,1
an,292441066311521882316485404461656784643,1
an,292494336917261800537630080536539803179,2
an,292568990652143769897578999942142516117,1
an,292618771498387137684454893075354681444,1
an,292757971715670502930243670579320960520,1
an,292854194599200543344920842510622775840,1
an,2929338508143432824533287393098856449,1
an,29299388637845552679074840120139301161,1
an,293039399366018273428654301095658224012,2
an,293070706573595420075395061871162826655,1
an,293075599711635086607322063547052620739,1
an,293132797619331471230483809269680934883,1
an,293198203943394112840537269402557880076,1
an,2932015588891492021015547642988885991,1
an,29321011439115981617852017617895062343,1
an,29322098132942374213414203661242551788,1
an,293252719478201961103107342076446978239,1
an,293305416849328010969941506731856785457,2
an,293327585977874674175072684533267167787,1
an,293335687497928839841555003186378313180,1
an,293432273699102468233470544710451250153,1
an,293468043528396103432298613318571340057,2
an,293490299931823147039300634041212241002,2
an,293565810136986426751689683741203963342,1
an,293606021260070347838409758151296958044,1
an,293616927439011333690390075303715287967,1
an,293622500074348859580726854604101504612,2
an,293646232286216551693255340460770036719,1
an,293652014275752383278710332200047479303,2
an,293751611760979605589695919341348781165,1
an,293789870492450987566789832089827374464,1
an,29382106096714406065594564771415336262,1
an,293827356006098728346280677044204198806,1
an,293866556797882144844100713444247266407,2
an,293961453998830505318671973592701955705,1
an,293963906290382327668923784428992777953,3
an,293971878083198710056451399085278571696,2
an,293975036030502282220635354501561265312,1
an,2940086614780696220538010677250261335,1
an,29400954270629990997344104604879096983,4
an,294038760407106499637562364331313412722,2
an,29410610509389416462478480766934426581,2
an,294156278905482544737084867551777628117,1
an,294163066815216812897903311574048651516,1
an,294178334217829189184434259590194983967,2
an,294197213258557491660396886550622433740,1
an,294313954268419787252561529210323577759,2
an,294316350266903012328071448712006692186,1
an,294332555213169393508376294161047969245,1
an,294342582778603209546101611111138959585,1
an,294357242772269616283630320531472893262,1
an,294363248428551519792693885152332575617,1
an,294396642066952586745768254918696933154,1
an,294433535668071705435677086041285594497,1
an,294434570213854107341637042654118145933,1
an,294447110193783035950109149881397202812,1
an,294471320131187359398649307609149219412,1
an,294538109127039750486761513234337706256,1
an,294542934024357750814003756456054380805,1
an,294570225584149464519807735597719850065,1
an,294597205903428327203451416529673617406,1
an,294603105554607240184936424937075293728,1
an,294681225044835043599242732273848129786,1
an,294688487307155814029464653507807607553,1
an,294692131464478018126416503020152664677,2
an,294724678562721617476593900669260662774,2
an,294764974892455634050171667431680519009,1
an,294780301375173680023638445197105102951,1
an,294785163468155485051768996804960701386,1
an,294798509922692156519245856731651068872,1
an,29482572178418771875373826877829110261,1
an,29486844300372982943631928614497452841,1
an,294894837228338290056393686741132860923,1
an,294922100721926956371179607030235271625,2
an,294954134039870921940012853336842595655,4
an,294992152277994260099648909727010284959,1
an,295079466857161021687776176588364697441,3
an,295119353314768131929852778103255853700,1
an,295141927058878699060117162301483863827,1
an,295150644669914989939188630768581746333,1
an,295170557597995010813539757532683790298,2
an,295179483878755172169215888350394660838,1
an,295255148743275943218089111365934256407,1
an,295270026607615629371146168164972040704,1
an,295274214045389709279890096869097802210,1
an,295279145194293736141297645297659998682,1
an,295314383423811745226942383810335153129,3
an,295317286629651625907786740394165809387,2
an,295330509671865135971004283706604292339,1
an,295342865998451976369076295372185833892,1
an,295384242583787297431718444777328318251,1
an,295394332421512389759798843905459271490,1
an,295398409632956658617886929166252757049,1
an,295451524194854353474613023382970239654,1
an,295464685516744379588861026516993687884,1
an,295539925456145185252702646139448192260,1
an,295552430698018611223527560016316752284,1
an,295682232891286410248994515250583539052,3
an,295729329396491905996931133766139902049,1
an,295755646452561220580100291485830493630,1
an,295787524256385234837719085585759145807,1
an,295803060412248893031119945172529342174,1
an,295856440944781784888450761859045218351,2
an,295903351465799963865274966771487284897,1
an,295908776428696757911083311007655187912,1
an,295913709986214976067884931956843045235,1
an,295918173169447219197490453461187309452,1
an,295987954929017059098788375456967331596,1
an,296077020707231585636259160676102420462,1
an,296079135304654998536188417026475669727,2
an,296086709479722566989246811674512116686,1
an,296157693894266345374237537455608920803,1
an,296184012218727329627185052042900689741,1
an,29630848794159867631297930907514102225,1
an,296404391845518100432634188367423256722,1
an,296459560821737340100932637918008465689,3
an,296481235639240212986963891090966358513,2
an,296606728683604074739744540854888585182,1
an,296624016659216573889276691070606981684,1
an,296629017545779019429659715065414879492,3
an,296630237999715798193613446173141432660,1
an,296637151666344571046431178213884614690,1
an,296673025274194793748642338823800794294,1
an,296683192552952685535659297790057243151,3
an,296950185703057338641493167552201097173,2
an,296957938615221480628936660765009616635,1
an,29701329045636044162983666323572757425,1
an,297023468751927267278450695743673327430,1
an,297030020069187113928190674923150266218,1
an,297069665884088103356377843370212970434,1
an,297095564053391056975919568575712445970,4
an,29710075328629393710019482513983267432,1
an,297155163043460276453028040294497119878,1
an,297161049891082326880021010193995254532,1
an,297240075208036093560109207305567101428,1
an,297255989060748785815335601222522939218,1
an,297257064080844145552616811157918230346,1
an,297273505114604628156586512681254422658,1
an,297345157331493618921602649343886072472,2
an,297351285027114223411665244788034367700,3
an,297357532393189510976099399809296727903,1
an,297358702222279258386579505235493845457,1
an,297431563075141800588242306129920543075,3
an,297487892692879338989752668803396576954,1
an,297509718657174221254010704098897340681,1
an,297531141926341856151329131216230866246,1
an,297571945393360812533372745348131873747,2
an,297611598190347633648496887887381607354,1
an,297612990495119449168671906158958511155,1
an,29762801096927308083700114430780583147,1
an,297663325039071689282006031690936622086,2
an,297674677674582597467399551156237053477,1
an,297677427401162844029924546879069835178,1
an,297758341069024820455571693018072564312,1
an,297770599240403759203423473324802930776,1
an,297812914144887503537878493384680502660,1
an,297816754550341601214019438471851227938,1
an,297826943430789353880891318171471076910,1
an,297862067291015391471713248888882557201,1
an,297909721140486507184172715698496866148,1
an,297913347975299208955635579648845807484,1
an,297985942985795956698119777102458701302,1
an,298011678695384566688876018420708186621,1
an,298024747054197549027207166829459650212,1
an,298030347878938529474702497538889132993,1
an,298035823630333347892176206909612374825,1
an,298070400135806233765986346214757482736,1
an,298133726587566682891489838251182149159,3
an,298149648622452551027485371282601679136,1
an,298152252195717352837077802286908702874,1
an,298153960066080367421626073240281509360,2
an,298194367913918804041044439427014305390,1
an,298226425728187690721454004575441288506,1
an,298259525380879581374443823689790306031,1
an,298274624137875912814811905217307405184,3
an,298283170400522410938538190325786628319,1
an,298378222834364312744313235591371721427,1
an,298413479777200567049427618678668527755,1
an,298480198872419247594203483062699459911,1
an,298539927467611430426756270177538908640,1
an,298543077198787983863566510694486294798,1
an,298548774228623392866156859515619599737,1
an,298610843244973451681962897699396575960,1
an,29863789701421069535796773570638422486,1
an,298644522587353164133133980722678958564,1
an,298644789393949723363930988994518616111,2
an,298695049511966373482434481041447694130,1
an,298710941272088032209585070027265871597,2
an,298745581889219494355114095788527611341,1
an,29882605412085439510848028618249663728,1
an,298921858431549174229502898342194137176,2
an,298985146993127537587665260600968468316,2
an,298985432382822913536206446627733998329,1
an,298987671633113440193194298525013982546,1
an,299018569516989247665612325027007135233,1
an,299139940056917821105855106043353296075,2
an,299145911092140469554917786383538419118,1
an,299198198297063533288641090762955487053,1
an,299198945366634126633806607667909549640,3
an,299249908416860688616991146993894568239,1
an,299287960729829984192672448658332678655,2
an,299325942485930464378412221692615513143,1
an,299353489722947587782715908515429835108,1
an,299356245859322654687937519441250203913,1
an,299383462874760800276888457432764586786,1
an,299393558313700374893635037568860102955,1
an,299410434097230817160880780771711236161,3
an,299466773742162926863122452698093475898,1
an,299473878284234878232306241903591892560,1
an,299551957247304018601237074845867567302,1
an,299553085782188477650943248514319483839,2
an,299629798865003735669638749654572747005,1
an,299643475036999692896953586977098263268,2
an,299670167221136951096337485028876230075,1
an,299672026403186948462022096291082437093,2
an,299707299402671297034416163702166558629,1
an,299714495266421778081636093238297080281,1
an,299783761184165145830244507523213994777,1
an,299810820349704482650310330128390614530,1
an,299819786354697130910573000624891140994,1
an,300023294373340702336098847898512182587,2
an,300080335134392052284871770487480421478,1
an,300111968728233478244716973430314278109,1
an,300137136187176681325757646148575414408,1
an,300144430484334269225909065616118441214,1
an,300147547000452904760646033486820247158,1
an,300193958685027430941655175802626612957,1
an,300218145715465974290898767800176760705,1
an,300248458477943102031804231835124378347,2
an,300312934641265395856332435146496947577,1
an,300321719451689817966319895719952250104,1
an,300371615811675288328101846196357616538,1
an,300383190730835262050590261871119794229,3
an,300437398057083675198193416493064990814,1
an,300464279468033799613553935448996376449,2
an,300466246657890873796118077828654556551,1
an,300490030909870979165710363830115767397,1
an,300509386740021053277772563597403289540,1
an,300571549518197514849519541406842570162,2
an,30058328000052546353121358414615048953,2
an,300602079990552322014092331268575550200,1
an,300650306032381158397940581443425129108,2
an,300661752611345058569747514211857766819,1
an,300686691511993808749300033689809117617,1
an,300733366760754539195413362306559555189,1
an,300782905472968211812414083354381254741,2
an,300870138500795444125043900326773191102,1
an,300887216271620393429723366482005275929,1
an,300915890244106028444642291600753920228,1
an,300925254245943673917723194458032594842,1
an,300932767750818790952964962986890194638,2
an,300969615599760629067705033377876424329,1
an,301043646221156629079304032556179302185,1
an,301046737720690310426821015863352077445,1
an,301063596521299757387357574234800950658,2
an,301098233063784179588074038304332318813,2
an,301125684866983357191007138856434470795,1
an,301249646379952737716389787964624351357,2
an,301298352473144013353150560531896575974,1
an,301337856813485274400271639285105871864,1
an,301357178112655561011585263180584462591,2
an,301357894234288494083862091631287449095,3
an,301368568183582073649277537321980795929,1
an,301379578482989183607606289926811307950,1
an,301380740620120359192170755518478605816,1
an,301399468063215468747475742186341715594,1
an,301412764891360476180279310250805251087,1
an,301477884232605350454116871008671921177,1
an,301486875600280239277433572828153295340,1
an,301497736761001011599775829487558758888,2
an,301508402782692120684053851003440118500,1
an,301514483885933267462440086386734190814,2
an,301559064606633656428919607273790142910,1
an,301574183592076755291066462230143628494,2
an,301667991124803536516871383446935421122,1
an,301700432862386311449778463539853181385,3
an,301746878628879094930298569338690338407,1
an,301767614555624331311312229486466015462,1
an,30181527391322674973697445428465511609,1
an,301844269987073924208705190552964147661,1
an,301862912824783079877949517932473579072,2
an,301914093504173434204520201459138991230,2
an,301962337385013229605744198873385354517,3
an,301987881756799029216968219393158133307,1
an,3020298060245097249333413212021884317,1
an,302115770214471488341541407430995745525,1
an,302142866495930254144481839606703431828,2
an,302152303234259929250744720538251977733,1
an,302184425068441919201484275500699097212,1
an,30227340214072528154850088333496899494,2
an,302282783030094222583022261731761700811,1
an,302296655856710127112832981750004848076,1
an,302345115436593473958856302183155271047,1
an,302424685829095632145606135972662227720,2
an,302468783010150728044499615932686785142,3
an,302473571132327315293488913427492441516,1
an,302493735418056284382252454205438080497,1
an,302532969886138003381170348668114307812,1
an,302591790365904589253422457337597823406,1
an,302591908980659971033526432121098109577,1
an,302637492585833685420055948332937309843,1
an,302671367307316231423452646848675191273,2
an,302677456752412702255238435167269386090,1
an,302692183847084845202487143780473227691,3
an,302697343408868816181684011834638742083,1
an,302708451205553822707433397367177559804,1
an,302727140554309551020844098687872541672,2
an,302751988610384685465984845812600487659,1
an,302752054684856438634773154739806876506,1
an,302782496051863712941232327854386738738,1
an,302808311347734941762515868118022038439,1
an,302861255102598582003838014894428706412,1
an,302950392491404697603200950072082169639,3
an,302955674295656035757869449217044033181,1
an,302977392525835008912269705618676194324,3
an,302994292708158974787481141516400692194,2
an,303030889846276813869938036947589994846,1
an,303033484910715447150986385514202690223,1
an,303072567751614244068756200476569670901,1
an,303083652676676443535662074628268785117,2
an,303102608685151551603254240669454792097,1
an,30316163470403746696667440011984314167,1
an,303161888332765192252783360317266198162,1
an,303172295221679568809947606415124681993,1
an,303217838746620008903426940683726132178,1
an,303242917952108090817604397053218835595,1
an,303245742158697965753241506606904145184,2
an,303358207825863313030520638831911197351,2
an,303493075879842102071959650632183839204,2
an,30351471400811917381093944253349707143,1
an,303538267942686300940437695542927105234,5
an,303549623473123597223333833807390893195,3
an,303554898046367711948984032849433182498,1
an,303588987149232404409919639423057078426,3
an,303595901168044204110079959929195530306,1
an,303667257313628755415416926806665643310,1
an,303731376157114788883671019380777620640,1
an,30373397869662539219698028155056252946,1
an,303750394762270991763823703728405056190,1
an,303775233201141762378795103159590573228,1
an,303794412285645516193660018362304746542,1
an,303797625589779625885516835233898768600,1
an,303797822097599775884172463939939746717,1
an,303804081554857805326882983095697744525,1
an,303807693053636509364426130784078611956,1
an,303824538420334585153808513716178514655,1
an,303827190830737727771154145673463682382,1
an,303846216422877070073639415320988616357,3
an,303856364654864875396591805890669611923,1
an,303877466693045034775247079443193875733,1
an,303893216868697526624744451805233255053,2
an,30395562892815599815440942357337267103,1
an,303979697095114110881929083875102011563,2
an,304005949405060043424280070788136063673,1
an,304018752408491563044547550362047140211,1
an,304059392026931377610417016644446908740,1
an,304061007947204706932026342848360042,1
an,304063273803696080128872226209663467778,1
an,304069996203136513647449605479480850318,3
an,304105738526346664754734992600400384127,1
an,304111137609765943164373375714237327365,1
an,304127668911946514501140052070844119052,2
an,304171727260677008648921993449408520882,3
an,304220701557719539660791352621059123148,1
an,304294524885690845559110908238670716296,4
an,304318895473909522429860391228043641432,1
an,30432296130491763730635782938305375798,1
an,304350698104674543954207538064087813354,1
an,304489658307803869107655556571319895686,1
an,30453873885292931833434831328174332675,1
an,304625312586921558556549577894130959389,3
an,304649107055434612595104703967074042437,1
an,304718419583765083659130233012980268047,1
an,304807004910646493107353157080965334350,1
an,304824471654369383765223856630836658705,1
an,304835390071832211706882830515913100061,1
an,304866746349464156447656801928982127622,1
an,304987408841281952885821609714726381402,1
an,305018427319695959654534590951721741264,1
an,305081957737330878280027050401650902404,1
an,305083372486453721444839978053752909216,2
an,305083541249779218271873555847943808865,1
an,305116680944361087469171628571747177747,1
an,305175421671361462702177374937509670134,2
an,30521128092960244054936132523343232148,3
an,305240469392458237895205371005263033757,1
an,305243785585748278851006069237356192283,1
an,305302514370247998979786153672735630882,2
an,305311687291629185297164566958795626379,1
an,305355279002852618901140246211876450128,1
an,305389394065365829146014186391666589646,2
an,305397239876749099889997700290828860819,3
an,305397545968091436799240143642025523861,1
an,305485207324138206019612816631617571955,1
an,305504686860433520946333529767307921724,1
an,305508773581381336849519975384950164397,1
an,305546365645604209116422815510687346235,2
an,305647622994208557279008305712508357231,2
an,305706387121991891711157837100984000471,1
an,305733323830663349094386173566257643500,2
an,305789863458355598007686537234170299146,1
an,305800395189676209951011886057247680377,3
an,305897011695557942017201210037277951419,1
an,306009993914484130324538486234009537936,1
an,306011763239405184793392249772660689362,1
an,306073242230005643335770519405133911404,1
an,306095912668189737346015059407425218326,1
an,306110396398481796146298898493516178083,2
an,306121416102948575376566042920767655088,1
an,306161085159275651373758853963433193185,1
an,306175004837920515529065082834409706695,1
an,30621780187823795095645274169944530554,1
an,306310656657986317650567325883354205508,2
an,306321314054118676631541350350455862825,1
an,306329866005399513216994487073301143921,1
an,306361488140039871355095032267988523089,1
an,306366208075247151822746899344056271381,1
an,30638764347528249270710501690967078132,3
an,306401540898237064422990482212630550876,1
an,306406841388018227073660402567480922552,1
an,306423896670366324161300238287505407196,3
an,306471099625714238865251772898936756542,2
an,306482897213684661691364774491155115802,1
an,306503621629295731527524794091323876125,1
an,306524144541953954438229921211788622713,1
an,306540013921138892140729575072488524348,1
an,306554163923219907204470676167130151896,1
an,306559468114838290046547436062105626064,2
an,306563643576215855000526354012647595070,1
an,306618522474075783405106804233310616776,1
an,306631988554290885169364915912116178615,4
an,306637422446652176013244071538483394338,1
an,306646673591070798732713894181250022618,2
an,306651618175253420937123979563794417649,1
an,306672626811500825073553493950153417553,1
an,306702129653322349981007076380853934149,1
an,306705855834266627726942331481272274296,1
an,306717064164793592899945347047971297442,1
an,306745903695660238777257983930781856979,1
an,306784838294700987810133744942902059300,1
an,306913436548728786986074878336212579639,1
an,306923051005499577499334698918002712761,1
an,307013473190837227817119591849955100308,1
an,30713388616945637547023084823802413386,1
an,307163938380226601853745864824392870815,1
an,307204201608122170616636563360437258521,2
an,307231789581900387655180977734291035044,1
an,307248267110641019144672284856079570588,1
an,307297428684001021950432721550961086506,1
an,307314376707636015329643157126690751470,1
an,307315759510959346566956800354423459391,1
an,307344617827736515426015105235788447104,1
an,30737098147011198731894865168473742006,2
an,307385559092675559444536086302974685050,2
an,307391476886155891400349112218176209027,1
an,307470967615307593431451884407659639870,2
an,307475185606937333410471901297501467898,1
an,307519951224386574229627174591722291572,1
an,307555562503132666509485131218078746860,3
an,307562039932266865012816266093705561966,2
an,307612375389872071412174844771007209747,1
an,307643854357872350218620916678556831248,3
an,307664089714749676293399046338336481125,1
an,307704813069322777486644629145366939228,1
an,307745371049327241806175277947939232690,1
an,307759670259306857221695575865910641989,1
an,307830165758900405185313521587284962013,1
an,307937298760425301720578575230281150053,1
an,307945856108635088562990035673403728542,1
an,307975546044706209794368441382791037646,3
an,308041090986636932251658041070430689233,1
an,308053015315896236415021613351698628020,1
an,308108525365335513800102315631428977596,1
an,30819922294351407058445755768183969959,2
an,308207250294524728623207183661359257569,2
an,30826457557297526446697771049449525410,1
an,30829173411671890824488860251225273805,1
an,308295124798618378363442381221234193779,1
an,308354398489467717927326742155043616326,2
an,308386334499249741150332383348622706609,1
an,308397930040823668907083553140872590650,3
an,308447428337762257958315933110374223154,4
an,308495353987050167007056185067081149368,4
an,308563090558024795503126303153315490744,1
an,308651265226422643547720575210892886112,1
an,308662921491294716439364291448449526950,1
an,30866332274885750765700376065327236662,2
an,30868019676536385441041277028769205133,2
an,308704617099469809855518837640767764180,3
an,308822513460467689605998451312413282183,1
an,308852151767854168086225090842331895221,1
an,308859062466914592549235690964160268714,2
an,308938720057964359147312493395501713670,1
an,308968704441534968070840107846245363600,1
an,30898448319494236144373823328444072342,2
an,308989186941424260116540669158500699265,2
an,309052263432981437778541161617268951203,1
an,309063095999286845993050758360867864486,1
an,309067572498991765677554081849475829885,1
an,309069465761979614601335107908207002368,1
an,309154964549952547678669136292300478574,2
an,309197258304854512765219036231921290596,1
an,309251914140769780003007494728373081372,1
an,309303522046540542723538107307022539498,2
an,309339245992446114146090524473768858545,3
an,309357046264960416679420042040907783611,1
an,309367177854586464124955206294389322102,1
an,309369868268969023740191478934017753118,2
an,309396262277888783171339857296251128603,1
an,309413996822896731083685327143735835969,1
an,309419333398260127855661573574901359613,1
an,309451116400015746241576803056652784857,1
an,309534207883370122401227533679085536032,1
an,309535998162393219497832785783771916372,1
an,309577582638490686138781258044966014242,1
an,309586584574950520108920954214189233845,1
an,309704077738803840800583214874831435121,2
an,30974491198170770123147633745095927534,1
an,309816217318354333968756946851745562207,1
an,309818303750244535577422322086158830983,1
an,309874511587785002379163779222063418837,2
an,309882635231914251508382235870206269328,1
an,309887486297020377663439091148100966671,3
an,309888989722712570999684843691023664754,4
an,309899999019993933577441880380428639546,1
an,309960119034155696486097208873119276425,1
an,3099772294739234831267488159066614605,1
an,309985860519074292897502186492668279928,2
an,310016632685566986216708525639072383637,1
an,310024812228671989511715656584259011168,1
an,310085968967522341353360196259108126965,2
an,310096177173987615221386608395093617970,1
an,310118475719817998005104569354256413152,1
an,31013246571264051912284962611957311201,2
an,310138603044183807349338239053511281974,1
an,310140842239924040769156347868285053962,2
an,31020514378055907157626850936917462707,1
an,310220031876234349913394648756776085045,2
an,310227851833557832804767215479386711625,1
an,310231084738620402473885965420904182324,2
an,310279918863929950233930580612577220674,1
an,310282088087090807667250692426818902823,3
an,310329105935522942026875377467536832034,4
an,310390623720540857227509424146506619403,1
an,310395382254438120083202091023089427864,4
an,310410961587227630770125622715138272267,2
an,310461741138852183463667922724873647515,1
an,310520133262473070331999025412598911293,1
an,310521489154919068075841185321727716251,1
an,310550607465450604342356733037743360710,1
an,310572054181224354981285812686473256999,1
an,310587056940330002479095672439088341208,2
an,310588781092223067139919312896457739903,1
an,31063129720607498874520929419446640872,1
an,310640755747170939933681318340804876789,1
an,310649645962714417449641210128908019835,1
an,310669318041848100772460352178613132980,2
an,310747574574279633595458892948647743817,1
an,310763514977492572227493994072690977946,2
an,310791160747672557602361136819423089496,2
an,310800335449164402964039054117080140109,1
an,310809251534261230094914617947739351688,1
an,310835411945959280209880231324738786917,2
an,310866676621495082570056707773750039964,1
an,31098860743472996833134311592641897345,1
an,310998583596829371823802068065428460661,1
an,311000424695284615482383874227616472042,2
an,311063061962774550899422809646919117430,1
an,31106772771428780448746138127454209348,1
an,311135592449188966172015101326211431416,1
an,311163915068195588824569956072284737889,1
an,311171092966659171701506672110149226898,1
